测试误差,训练误差,类型,b_m,d,n
0.617480490524,0.624444444444,equal,8,2,100
0.612017837235,0.587474747475,fmn,8,2,100
0.648138238573,0.711313131313,equal,8,2,100
0.622006688963,0.653131313131,fmn,8,2,100
0.512218506132,0.576767676768,equal,8,2,100
0.513333333333,0.552121212121,fmn,8,2,100
0.718127090301,0.734949494949,equal,8,2,100
0.6848606466,0.692525252525,fmn,8,2,100
0.680089186176,0.686262626263,equal,8,2,100
0.657814938685,0.670505050505,fmn,8,2,100
0.606376811594,0.651919191919,equal,8,2,100
0.607826086957,0.641818181818,fmn,8,2,100
0.671081382386,0.72101010101,equal,8,2,100
0.657324414716,0.7,fmn,8,2,100
0.774136008919,0.778787878788,equal,8,2,100
0.761070234114,0.758585858586,fmn,8,2,100
0.653021181717,0.628484848485,equal,8,2,100
0.574871794872,0.583636363636,fmn,8,2,100
0.636098104794,0.630505050505,equal,8,2,100
0.588606465998,0.560606060606,fmn,8,2,100
0.689453734671,0.688888888889,equal,8,2,100
0.662452619844,0.682222222222,fmn,8,2,100
0.662720178372,0.634747474747,equal,8,2,100
0.640914158305,0.61595959596,fmn,8,2,100
0.621560758082,0.609898989899,equal,8,2,100
0.6127090301,0.606060606061,fmn,8,2,100
0.600289855072,0.609494949495,equal,8,2,100
0.568584169454,0.565252525253,fmn,8,2,100
0.601181716834,0.666464646465,equal,8,2,100
0.501092530658,0.595757575758,fmn,8,2,100
0.669609810479,0.630909090909,equal,8,2,100
0.666733556299,0.614141414141,fmn,8,2,100
0.657279821628,0.725050505051,equal,8,2,100
0.630479375697,0.661414141414,fmn,8,2,100
0.542697881828,0.59696969697,equal,8,2,100
0.52773690078,0.585656565657,fmn,8,2,100
0.689654403567,0.701818181818,equal,8,2,100
0.663678929766,0.672727272727,fmn,8,2,100
0.717859531773,0.766666666667,equal,8,2,100
0.707380156076,0.752121212121,fmn,8,2,100
0.662140468227,0.673939393939,equal,8,2,100
0.605908584169,0.621818181818,fmn,8,2,100
0.592285395764,0.617373737374,equal,8,2,100
0.516923076923,0.583434343434,fmn,8,2,100
0.681850613155,0.696363636364,equal,8,2,100
0.657079152731,0.684444444444,fmn,8,2,100
0.676031215162,0.647878787879,equal,8,2,100
0.632664437012,0.593131313131,fmn,8,2,100
